Country Name,Country Code,Series Name,Series Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Africa Western and Central,AFW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.54499907745344,0.510473912713849,0.506915750862876,0.525718638722687,0.539255115068025,0.497135791121823,0.515363018069452,0.501186260829957,0.501186433220843,0.467292227705739,0.435300409162516,0.449221636010211,0.423464619292407,0.464418917562708,0.46871776341901,0.472242411645039,0.499219330100904,0.506917708404874,0.485477551312086,0.490806599745244,0.474881977788224,0.478304570011211,0.485883896346851,..,..
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,662317161233.183,644494323434.483,712836792132.533,816019292861.184,798505436109.015,803122797644.81,887852467421.85,1056246691798.46,1297892893576.4,1538290265813.1,1790035967811.6,2253731073493.57,1978796922179.86,2327000352027.74,2541860324280.98,2787171487379.26,2843529425181.9,2895457837893.28,2538925219911.17,2516485492775.5,2598094271212.95,2800428454533.12,2818502435493.25,2490805099290.14,2860723497699.23
Arab World,ARB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3000000,3000000,27000000,227000000,459000000,436000000,613000000,775000000,808000000,846000000,1166000000,1262000000,1631000000,2515000000,2561000000,2436000000,3534000000,4457000000,5117000000,..,..,..,..,..,..
Arab World,ARB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1323.27279899781,1412.68297054329,1461.55263843866,1491.96586299939,1552.43873809795,1618.8074704858,1688.36921441284,1735.71581405369,1808.90636862146,1904.01982049644,1953.20955051219,2013.2238632927,2065.78206380334,2237.15332749955,2275.26699545843,2315.98135361723,2369.43790705928,2440.34965149254,..,..,..,..,..,..,..
Arab World,ARB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.29945028880342,3.24268287144031,3.21262379534007,3.27169287663677,3.37655893340988,3.41574355265764,3.44373300812256,3.55175070393635,3.70759995136594,3.80829941435622,3.86110609283683,4.0621168131006,4.09086940342576,4.23067975148659,4.22955192886383,4.4265548625329,4.40414439530663,4.45299288222857,4.47256064641059,4.42953744751299,4.38671865218277,4.24668084288289,4.27260846110939,..,..
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,28416225469.1372,30354031334.4624,32186916762.5,34533832084.899,35575806154.0538,37324413478.8892,39887628735.7324,43625651968.6462,49307102490.0158,56074282810.569,62328931282.1072,70781392493.0564,59840576905.6194,64943467922.0159,70083173168.5617,73852722208.2216,75232098978.6696,76921757095.9507,75669285315.6587,71061689479.8109,73590179849.8435,76350610223.413,77428424853.8962,65896805290.3286,75295300457.2966
Caribbean small states,CSS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,279000000,223000000,221000000,225000000,199000000,88000000,75000000,126000000,144000000,174000000,157000000,122000000,203000000,180000000,229000000,284000000,277000000,268000000,294000000,..,..,..,..,..,..
Caribbean small states,CSS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,2751.27356611625,2792.85055418943,2848.07117343032,3074.29206440043,3048.65680960755,3204.18538770468,3235.19015159737,3071.28608669041,2652.58680575768,2691.49509421841,2817.53382319831,2905.47407083219,2871.76160756312,2962.44823721353,3053.97464164602,..,..,..,..,..,..,..
Caribbean small states,CSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.27462797597065,4.47375060374814,4.47103535683131,4.3648411664229,4.59950295791198,4.73632325059861,5.19150119533669,5.25266953065091,5.44654790136032,5.97441649454449,6.04092700143316,5.64997542174075,6.87942992193046,5.5122272591456,5.78335261633871,5.93454988690641,5.67834330846223,5.58414636562576,5.44113019331584,5.12850717607433,4.98245117320772,5.1378709781769,5.10230069373955,..,..
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,410025564378.611,448739085358.769,434923909421.912,428275378877.533,468810933850.137,528403662973.913,634159571510.152,763250806102.138,886879187178.938,1002944446030.06,1266891740290.63,1533142323271.79,1291091757413.16,1318304829758.37,1455318278974.07,1359030050594.38,1416961929448.89,1462687483688.63,1292823477883.11,1316465869392.3,1461462997744.97,1649466156164.77,1675083820501.22,1664902507747.84,1901935313869.67
Central Europe and the Baltics,CEB,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,740000000,905000000,993000000,905000000,1297000000,1343000000,1581000000,2868000000,4439000000,5338000000,7175000000,9821000000,13144000000,17652000000,24948000000,32995000000,37275000000,45620000000,51691000000,..,..,..,..,..,..
Central Europe and the Baltics,CEB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3383.43254569809,3337.01519082037,3281.6145166385,3341.72680126805,3430.72505424738,3454.63594057918,3588.32346141565,3676.62645451899,3739.65346588294,3888.52559863846,3984.58899891276,4048.76548737702,3840.53602810483,4017.41224673893,4096.89408410952,4093.45935709746,4075.34293001873,4115.63020118839,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.37785732382752,6.95003237874175,6.57733123929939,6.53789051590376,6.69793540204949,6.60229661282296,6.90153113663835,6.91270708579154,6.91820806303894,7.10326532912359,7.19547366155884,7.05577803646054,6.52401629349401,6.77083124206651,6.78806356036056,6.55205579982907,6.3110256191359,6.11935649050056,6.23584322316337,6.36520784286122,6.61260921724238,6.56885298527047,6.26542158494275,..,..
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2984857580530.13,2942819451119.23,3112671672988.81,3386373612180.98,3356995214996.41,3264190387135.55,3632856924973.88,4229725075661.74,4932002537834.11,5639084199757.26,6672113667692.29,7524109809617.1,7262190969824.11,8804980626100.26,9718645490075.39,10156314631806,10297645688404.5,10651444170099.7,10131735163334.4,10458224448027.4,11295052797674.6,11421920659971.4,11637871027178,10849641857292.9,12633177005843.7
Early-demographic dividend,EAR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,20642000000,22558000000,25777000000,30499000000,32323000000,33598000000,36448000000,39737000000,43792000000,48424000000,54502000000,59290000000,68709000000,76501000000,88074000000,103336000000,115880000000,134953000000,156185000000,..,..,..,..,..,..
Early-demographic dividend,EAR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,671.498847064918,688.862434378261,701.753326026183,723.446722643693,730.023195032868,751.104057526956,785.46593299785,810.422247715604,842.214187310341,883.041811111405,916.761026028782,936.759030734815,951.279715732845,1004.80454411727,1054.38422709921,1080.84007954119,1105.28901641793,1135.90776218758,..,..,..,..,..,..,..
Early-demographic dividend,EAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.4855080341854,1.501657412143,1.52120989662039,1.55006467164001,1.55872749701515,1.57837051400672,1.61553853364424,1.67398654952635,1.71677436501719,1.78109780277464,1.85763654217778,1.8993196629124,1.92645740028544,1.990642038583,2.03660327101594,2.10642440030848,2.10035548292143,2.17619876792349,2.16491431953584,2.16877910683837,2.22491989380434,2.24794879504107,2.23438682573138,..,..
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,7744677565998.4,6929772564128.86,7740373522439.64,8374985727131.45,7788976174282.74,7911873429625.54,8699259628292.05,9756924029391.23,10409558236937.1,11031671606764,12325993218625.9,14210783479872,14623047438738.2,17066377556712.5,19790636811566.9,21172191176755,21410741686661.6,22086206227634.1,21997211707026.9,22772039950316.9,24324883921969,26482255890882.1,27028297830157.6,27127309724583.3,30911686458694.3
East Asia & Pacific,EAS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,32706000000,33569000000,36998000000,40393000000,40996000000,42473000000,44654000000,47865000000,55917000000,62605000000,71247000000,90054000000,111840000000,154825000000,191239000000,230493000000,307604000000,367895000000,445187000000,..,..,..,..,..,..
East Asia & Pacific,EAS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1499.18049752634,1512.85312009082,1564.89885002216,1664.02824595942,1726.04279671349,1824.69843810274,1947.11872070635,2112.31320458681,2258.80223776082,2431.93637860321,2642.57124935155,2696.30009007264,2791.0998532859,3071.40152446452,3268.76676729293,3381.78456498408,3567.22154164686,3661.13000909426,..,..,..,..,..,..,..
East Asia & Pacific,EAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.07794092002269,3.04020365634539,3.02634673746963,3.15066399836903,3.24119097800813,3.3868828599135,3.69271912160147,4.05649831211497,4.38440574899792,4.65929564342779,4.94116927661937,4.99484249727372,5.18063170731787,5.58623905852955,5.98820869617265,6.09787232316021,6.25826318431044,6.22710869639902,6.14015326330914,6.11600785849429,6.21269333197333,6.39891129108866,6.48971014758405,..,..
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1572049203861.79,1431783619126.16,1575692556418.67,1734674377491.78,1847475162353.55,2044357718067.13,2311827507782.56,2682432420161.91,3106988566419.54,3740827421397.93,4727901190261.73,5978961071407.11,6484665214338.25,7889502259288.54,9645534117729.75,10759166957139,11871140152558.3,12798834538401.6,13327590633526.2,13612470859504,14877277929156.4,16640444719655.7,17207855739652.5,17486916629390.6,20751789915914.3
East Asia & Pacific (excluding high income),EAP,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,13131000000,14721000000,17226000000,20187000000,20311000000,20648000000,20933000000,22191000000,25579000000,29860000000,34875000000,51633000000,72110000000,94270000000,125890000000,158917000000,223128000000,261883000000,319166000000,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,759.736628514055,771.543610599517,807.338213029019,873.916193135537,939.280393163092,1029.03347417316,1167.31578835915,1323.54029388411,1467.35934653043,1654.09411201574,1863.20949411009,1952.14456413323,2079.86151318458,2327.98434846513,2573.73223116734,2708.88391139536,2919.77540891116,3033.60494385081,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.20826116996374,2.22821579682917,2.17927138290174,2.27695559615347,2.37797523065428,2.52505014579378,2.85773872511314,3.24206202945105,3.60188938203433,3.90946867367429,4.18844638808773,4.27967764630212,4.50739619112327,4.89951635196122,5.29688489760548,5.39935258464048,5.57675948874329,5.58108130315237,5.49835438852196,5.4758426662967,5.58086848154561,5.8036745176782,5.93030012315822,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1569692108529.02,1429636834866.55,1573329998324.75,1732073445619.54,1844705099513.34,2041292453936.76,2308416192358.05,2678573244989.15,3102608150112.04,3735662384351.52,4721478366368.19,5970933760213.65,6475891313040.22,7879075814544.82,9632925414241.57,10745121560845.9,11855702839095.2,12782234168171.3,13310278570875.9,13594816477316.6,14858104901052.9,16619046649580,17185732294158.7,17464369876211.7,20725171469830.4
East Asia & Pacific (IDA & IBRD countries),TEA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,13131000000,14721000000,17226000000,20187000000,20311000000,20648000000,20933000000,22191000000,25579000000,29860000000,34875000000,51633000000,72110000000,94270000000,125890000000,158917000000,223128000000,261883000000,319166000000,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,760.248255606287,773.491203511255,809.032534742677,876.212439255513,942.107036528621,1033.26816336961,1172.8320509481,1330.70316623347,1476.01418673465,1665.42062082269,1877.66540762154,1967.00454688214,2097.28426312961,2348.34048501652,2598.24560813453,2735.04052213318,2948.92767397303,3064.32521819802,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.19848638377402,2.22280930502383,2.17032883395917,2.26665207198431,2.36783886928924,2.51881818999397,2.85521154205761,3.24391975143141,3.60688233456034,3.91790468046873,4.20763276218766,4.29637321969848,4.53616789391167,4.93522603276709,5.34500148584473,5.4479264702112,5.63290752947599,5.63538394652302,5.55460528413418,5.52934051229397,5.62378476892934,5.85120967808139,5.97680917722675,..,..
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,6952189647138.43,7149215002406.38,7116212677298.5,6495755148668.91,6596586819720.33,7200156656955.42,8862330817568.42,10160398631608.8,10523525439926.8,11184044960382.4,12879111960143.5,14158257793140.4,12938506838994.8,12641746115447.3,13637892212888.5,12638778989120.2,13196295674614.7,13510071267777.2,11675505654188.3,11973697030154.2,12679719281959.4,13698192868965.1,13418170804151.7,13085484520637.5,14563282816938.9
Euro area,EMU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,28369000000,33861000000,37272000000,45903000000,51790000000,64815000000,77930000000,96330000000,113365000000,133336000000,159665000000,183099000000,205239000000,236871000000,283885000000,333244000000,367773000000,386341000000,426101000000,..,..,..,..,..,..
Euro area,EMU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5796.12517913053,5929.25059384211,6061.53228044921,6235.86511213573,6377.20047122915,6480.21554214097,6618.9812740888,6741.21825831424,6784.59844461939,6855.68000928266,6861.00901020699,6853.55885805876,6495.91049038991,6772.78169176571,6643.47243764382,6636.71900138596,6536.4471959714,6352.36635959701,..,..,..,..,..,..,..
Euro area,EMU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.12022629159064,8.23521461614907,8.16105917219391,8.19249388240158,8.30688919817204,8.28113558879132,8.41165792296142,8.406474128013,8.33739976150602,8.24923926679182,8.09521186295627,7.88464482183301,7.27001401057407,7.44039603068212,7.18838871447546,7.08435300305071,6.91571512914481,6.52364923951385,6.64692910229062,6.62292939119013,6.61859619994761,6.43564526914331,6.11138351460838,..,..
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,10522887023040.5,10795846412357.4,10677630229457.6,10065982507646.7,10167095927330.5,11134428663904.4,13536025841107.9,15776445792157.6,16782232363361.7,18169148688223.4,21229641721018.3,23365169396298.7,20549204615529.3,21021727246975.9,23305519637939.6,22449773808807.2,23452495953074.9,23779706739057.1,20484146552459.3,20418625057524.1,21653936352095.6,23193558169075.9,22909981097693.6,22139980728586.8,25082834224986.1
Europe & Central Asia,ECS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,39507000000,47314000000,52407000000,64533000000,71515000000,86915000000,103372000000,129576000000,151932000000,175622000000,209566000000,239374000000,270793000000,314332000000,380609000000,449643000000,507581000000,549850000000,625026000000,..,..,..,..,..,..
Europe & Central Asia,ECS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4697.99425356359,4739.04220836798,4809.13714614297,4937.53556646241,5028.52444512451,5074.60174484455,5188.67335905781,5295.35342115977,5374.53123844229,5489.98467460601,5548.29877576257,5579.56839859776,5292.0501232252,5525.67125075161,5487.30015638349,5519.8603332886,5457.6586705716,5369.36502045601,..,..,..,..,..,..,..
Europe & Central Asia,ECS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.55927649385127,7.54697854938862,7.47150027250297,7.55416566294078,7.61130030865505,7.61127593957029,7.83562778837621,7.81955004718074,7.78856493901652,7.90290982244653,7.87459973916443,7.78504125255976,7.16727451205305,7.41014052624976,7.40928131176693,7.30408840102663,7.12001009748235,6.77186903722267,6.70542940679825,6.70056721618822,6.7450284902764,6.73641624648282,6.57407724965249,..,..
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,761369808110.426,705516663756.022,591787456769.126,662873791578.569,655066497573.631,750711476929.073,947223687235.239,1256036185552,1589616896404.08,1950078702151.96,2509490346118.7,3110418177986.23,2437792607900.18,2953062660119.67,3670006734228.2,3914702336570.67,4150229449045.22,3845830327604.58,2921395767800.16,2777730405927.09,3118194050588.17,3182536273975.65,3248640014760.21,2982626888407.66,3517372658753.68
Europe & Central Asia (excluding high income),ECA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,434000000,392000000,298000000,363000000,469000000,484000000,635000000,714000000,689000000,848000000,1503000000,2128000000,3181000000,5525000000,7694000000,10851000000,14681000000,17567000000,22967000000,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3330.98439870478,3286.18665463245,3326.18870589354,3428.17727328555,3467.45137093667,3488.68579076806,3610.29496758458,3712.97532005727,3804.32675606363,3995.16633157021,4108.53016000713,4178.39147287441,3960.3838712739,4173.913027882,4274.39595313775,4346.74823503857,4312.14013611384,4333.22890112714,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.81149940061733,6.80173923697762,6.78911266046192,6.96851585367026,6.93325139338287,7.02307041751574,7.31118351832973,7.30046423603386,7.33374418149283,7.61977632803375,7.75193314894845,7.82611280528676,7.18559506756114,7.50665104357795,7.87686350815083,7.73812780390311,7.55380717119376,7.26427743027477,7.02726693011286,7.06230461328997,7.17709541186497,7.35172687739862,7.36419384809465,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,980305042036.65,947698669706.742,821523224327.977,894229330968.603,909734801141.514,1023033392026.92,1257961284666.71,1628187197460.23,2040091300706.18,2467644227431.21,3173750742151.43,3929284188883.61,3114958206877.48,3659460726930.72,4450411792872.84,4646441499803.17,4914816471424.85,4643054251107.57,3626632256390.49,3485437327958.11,3909310469562.89,4076952761850.13,4158041868619.31,3891716780502.41,4550386471314.9
Europe & Central Asia (IDA & IBRD countries),TEC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,617000000,636000000,504000000,590000000,927000000,975000000,1217000000,1849000000,2365000000,3131000000,4662000000,6674000000,9582000000,14082000000,20343000000,28978000000,35154000000,44479000000,54506000000,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3256.0994242157,3211.08022587824,3234.69910900986,3332.61911296937,3373.2227812392,3390.60899129494,3513.54026488203,3614.18146657976,3699.61475652932,3881.62347920237,3991.5561247236,4063.46908924024,3854.25628684631,4064.61749600394,4162.67597605922,4225.10101340284,4194.10405124295,4219.75117535869,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.87434620659526,6.77742026048036,6.71250454287487,6.85015305051986,6.83990721292359,6.90752301047691,7.19320704995669,7.18844739848962,7.21752981795388,7.50445774838782,7.61888371728789,7.6715740895018,7.06401160967386,7.3722973859851,7.69890608015451,7.55739216666932,7.36761373646816,7.09033366648351,6.90138754699163,6.95513368580431,7.09277352307774,7.24451806242488,7.21881162974532,..,..
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,7733628894470.84,7969672953198.28,7925736618713.03,7276322325124.59,7394075520788.62,8084072072170.41,9931941246420.94,11419079136783.3,11910867005359.2,12713942885571.2,14728846954341.1,16297814469261.3,14763977813757.7,14557879372473.3,15765577761094.4,14642123679507.8,15294488981166.3,15649727528817.4,13552508209135.2,13889010341919.9,14764916098923.1,15980834651544.8,15693403575262.4,15369441264656.7,17177419592825
European Union,EUU,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,34986000000,41748000000,45624000000,56819000000,62921000000,77397000000,92421000000,116470000000,135684000000,156442000000,187411000000,214041000000,240776000000,280215000000,337112000000,396039000000,437523000000,466091000000,517425000000,..,..,..,..,..,..
European Union,EUU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5448.60740219624,5541.59844638608,5624.25445034703,5780.01073758243,5916.7341342542,5996.17578763237,6126.9766881163,6241.93540208503,6295.17108814913,6380.51529872462,6405.32274568003,6409.01774726346,6082.27257683811,6350.11840515818,6247.45555888756,6247.72505428182,6160.3605952074,6021.52554654063,..,..,..,..,..,..,..
European Union,EUU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.99818627755772,7.96970822752449,7.82228338893389,7.83146404657326,7.95396451918999,7.91646484950651,8.098792958702,8.08068153476674,8.00768329116562,8.00201609450163,7.88300004739,7.68115434384806,7.0967678673096,7.27702729883516,7.07482868162209,6.93020453908159,6.73980964305056,6.39486305685405,6.51348406337217,6.52078439113937,6.5587638448989,6.40329526302605,6.09112615396335,..,..
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,423896061019.336,419655403417.542,452252508221.93,525774255418.925,523412192957.654,514820360550.218,539659666714.089,680934260834.536,856145781433.626,1060249625783.19,1291599362711.97,1635946519070.48,1512000258084.82,1789072200654.23,1682540653376.45,1885585208261.15,1957251868379.96,2076514700472.06,1658596905916.32,1554750684036.77,1644920292995.58,1729580039814.4,1794324092021.91,1670522192878.45,1787344413076.99
Fragile and conflict affected situations,FCS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1000000,27000000,21000000,6000000,2000000,1000000,1000000,1000000,3000000,750000000,146000000,177000000,163000000,185000000,234000000,449000000,689000000,828000000,1087000000,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,640.272398376822,621.211502167553,608.364216336565,594.617824214303,598.276711583878,612.757799496652,611.980352283772,643.435968081268,639.869665781255,661.07902881332,661.8621157902,649.888523007076,621.218719430076,680.848337418801,682.280555002692,642.376917026474,642.15322694923,590.538274234204,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.954474868660597,0.880703389982175,0.827678875483673,0.867449435390383,0.882960265182762,0.843632661645888,0.832133546189187,0.831822777368258,0.85260851120493,0.823577210147271,0.780578680856802,0.815065786404182,0.795017618578017,0.837865618625232,0.807017252186363,0.852831529971391,0.855250994335967,0.844950267170034,0.784072244836646,0.775647933761141,0.780095804028583,0.771002028968105,0.761341719929743,..,..
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,152821896757.575,161703113856.509,162469788327.79,176255203029.37,171344799586.107,184454121007.435,209062738577.538,240953095332.392,276908814633.906,326495638331.61,391442261050.047,465747409292.069,470588185805.778,519993676912.226,583416900006.66,605164495080.951,673577098301.78,715285413554.337,694413720631.46,728775862311.028,808901107293.652,770864643840.235,797815778517.798,803432751245.003,892065858991.935
Heavily indebted poor countries (HIPC),HPC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,544000000,461000000,324000000,407000000,430000000,497000000,603000000,751000000,977000000,1658000000,1114000000,1219000000,1294000000,1387000000,2026000000,2886000000,3442000000,3893000000,4743000000,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,129.95180963781,139.900065171694,139.846270599885,142.699661631927,151.014141155721,157.157042684283,167.182503380716,169.446237996473,168.964245991057,171.009109156296,180.701249154463,186.894620011088,199.715658624533,205.268397893711,211.439583723952,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.165195867659964,0.169464677253648,0.170706465295333,0.167681167546858,0.171645548332339,0.175026815941298,0.177721541193326,0.182191623125639,0.185879068158158,0.196708482450056,0.204030576676588,0.208770276144878,0.216515446559738,0.229097823220476,0.23810070029219,0.247647689676776,0.250211058342513,0.257183094571233,0.266321287787242,0.273145169391744,0.274432354307168,0.280627731451435,0.280603324442368,..,..
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,25790444590341.8,25887094738698.5,27193242102239.5,27762354067016.1,27487710698061.1,28659649354934.7,32123306235188.1,35769583802149.6,37829451127901.2,39959351613417,43751995211811.9,46619256262766.2,43664133193654.4,45753889245580,49398150774367.7,49429396798990.5,50034666538644.1,51110586217074.2,48246432350954,49279729450061.9,51538132153372.5,54799160857050.5,55272928209105.5,53874554655356.4,59829674153980.1
High income,HIC,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,137361000000,143859000000,154837000000,171040000000,175025000000,200862000000,220066000000,253301000000,287810000000,323442000000,370966000000,424963000000,480266000000,570880000000,672768000000,773897000000,885919000000,984371000000,1102487000000,..,..,..,..,..,..
High income,HIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8094.40951242543,8242.62416392481,8387.87260615831,8663.22176100754,8584.52292677995,8736.01803499621,8820.09377888146,8954.27419045954,9120.2132430186,9135.04268323124,9225.02521518382,9183.84891538443,8783.87415274347,9157.49037663733,9049.24367556026,8989.59937998612,8989.36911868839,8930.52268614894,..,..,..,..,..,..,..
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.8061564029782,11.7230442589096,11.7183352562924,11.9218351075298,11.9146994440732,11.7577691586142,11.894794900642,11.9472520527464,11.9067015854108,11.7677633153311,11.8196475655816,11.4886703431188,10.7618129038071,11.1405691424626,10.9030206906612,10.7198980970861,10.7307587891435,10.5018218915634,10.4120942551076,10.273832312177,10.1608903000753,10.1243802770264,9.81136028763659,..,..
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,5686355632713.33,5520915925835.95,5376793183346.69,5851270892260.2,5923213336606.06,6013252788855.34,6760571028880.88,8057807159839.25,9634450730646.58,11425958114095.3,14191510983657.7,17033120682730.7,16521956274486.7,20099603795988.5,23796898032533.7,25290323829653.3,26684963004699.2,27596941006701.8,25854269037047,26059940722552,28770093733644.2,30603243270660.4,31250632838977.7,30068953560995.4,35511412304437.1
IBRD only,IBD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,34520000000,36161000000,41038000000,45447000000,50148000000,53035000000,58071000000,63481000000,72570000000,82471000000,99820000000,123891000000,159814000000,203150000000,253205000000,313215000000,402257000000,478075000000,575837000000,..,..,..,..,..,..
IBRD only,IBD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1084.80113959447,1093.22657564582,1113.88241716495,1163.08776776692,1189.01374178866,1241.66546997957,1330.86065866045,1422.67413926404,1506.04623258898,1627.50225248087,1749.37340855387,1805.43836740191,1846.1074965223,2005.69414637262,2150.94971069451,2225.89616011393,2328.1184221826,2389.56205804027,..,..,..,..,..,..,..
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.51134575302128,2.49923640879495,2.46508779915651,2.53016637760657,2.57737388004834,2.64703174749361,2.83128201723011,3.03330990858146,3.21510529235796,3.39968700294753,3.57129075991439,3.64228502622417,3.69859326648959,3.93650861772599,4.16238054364106,4.2438988601127,4.31770103368892,4.32134206476003,4.2423591300286,4.21604353821257,4.28221603349572,4.39849459130432,4.43246348199086,..,..
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,6145229937881.45,5988618222333.24,5858669885446.18,6386408138115.25,6460313287700.84,6590289779869.7,7403119946733.46,8813768077623.59,10518900288452.7,12483803928474.8,15430347465260.6,18509744858673.4,17990970600727,21786693346084.7,25506121647987.8,27090757005571.4,28641764778790.7,29707266311154.4,27912497554261.8,28158879464243.3,30963749453768.6,32881186406518.8,33590399577781.8,32393155183406.5,38046374517019.4
